OP;CGM;CNPJ;NOME;ELEMENTO;VALOR OP;VALOR RET;TIPO RET;DATA OP
585957;;;;;8750;105;IRRF - FORNECIMENTO DE BENS;
585959;;;;;;;;
585960;;;;;521525.22;25033.21;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585961;;;;;73624.26;3681.21;RETENC. ISS EM LIQUIDAÇÃO;
585961;;;;;73624.26;3533.96;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585965;;;;;;;;
585967;;;;;8698.33;417.51;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585968;;;;;;;;
585970;;;;;183420;9171;RETENC. ISS EM LIQUIDAÇÃO;
585971;;;;;25830.63;1291.53;RETENC. ISS EM LIQUIDAÇÃO;
585974;;;;;1584;19;IRRF - SALARIO EDUCAÇÃO;
585975;;;;;;;;
585976;;;;;100500;1206;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585978;;;;;24469.12;1223.46;RETENC. ISS EM LIQUIDAÇÃO;
585979;;;;;100990;1211.88;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585980;;;;;100990;1211.88;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585984;;;;;67717.24;3385.86;RETENC. ISS EM LIQUIDAÇÃO;
585985;;;;;;;;
585986;;;;;95840.3;4792.02;RETENC. ISS EM LIQUIDAÇÃO;
585987;;;;;;;;
585989;;;;;;;;
585990;;;;;14151.16;781.51;RETENC. ISS EM LIQUIDAÇÃO;
585991;;;;;;;;
585992;;;;;190386.91;9519.35;RETENC. ISS EM LIQUIDAÇÃO;
585993;;;;;;;;
585997;;;;;7371.72;337.46;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
585999;;;;;2278.1;109.35;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
586000;;;;;19700;236.4;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
586001;;;;;;;;
586002;;;;;;;;
586003;;;;;13140;630.72;IRRF - PMVR;
586004;;;;;;;;
586005;;;;;1009500;12114;HSJB - IRRF RETIDO EM N.F;
586006;;;;;;;;
586007;;;;;;;;
586008;;;;;1395;16.74;IR/PIS/COFINS/CSLL RETIDO N.F;
586009;;;;;;;;
586010;;;;;;;;
586011;;;;;;;;
586012;;;;;;;;
586013;;;;;480;5.76;IR/PIS/COFINS/CSLL RETIDO N.F;
586014;;;;;301431.7;6028.63;RETENC. ISS EM LIQUIDAÇÃO;
586014;;;;;301431.7;7468.15;INSS - PREST. SERV. PROPRIO;
586015;;;;;45;0.54;IR/PIS/COFINS/CSLL RETIDO N.F;
586016;;;;;4635.2;55.62;IR/PIS/COFINS/CSLL RETIDO N.F;
586017;;;;;875.14;10.5;IR/PIS/COFINS/CSLL RETIDO N.F;
586018;;;;;18;0.21;IR/PIS/COFINS/CSLL RETIDO N.F;
586023;;;;;;;;
586025;;;;;36450;1822.5;RETENC. ISS EM LIQUIDAÇÃO;
586030;;;;;1009500;12114;HSJB - IRRF RETIDO EM N.F;
586034;;;;;1009500;12114;HSJB - IRRF RETIDO EM N.F;
586038;;;;;;;;
586039;;;;;;;;
586040;;;;;;;;
586041;;;;;;;;
586044;;;;;;;;
586045;;;;;;;;
586046;;;;;1009500;12114;HSJB - IRRF RETIDO EM N.F;
586048;;;;;;;;
586049;;;;;74882.17;3935.68;IRRF - SERVIÇOS PRESTADOS PMVR;
586049;;;;;74882.17;1639.87;ISS;
586065;;;;;;;;
586073;;;;;;;;
586074;;;;;;;;
586075;;;;;;;;
586076;;;;;;;;
586077;;;;;;;;
586078;;;;;4666.33;4666.33;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586079;;;;;;;;
586080;;;;;;;;
586081;;;;;136737.72;1696.85;IRRF - PMVR;
586081;;;;;136737.72;3257.94;ISS - PMVR;
586082;;;;;;;;
586083;;;;;13870;665.76;IRRF - PMVR;
586085;;;;;;;;
586086;;;;;;;;
586087;;;;;115556.5;1386.68;IRRF - PMVR;
586087;;;;;115556.5;2311.13;ISS - PMVR;
586088;;;;;;;;
586089;;;;;;;;
586090;;;;;;;;
586091;;;;;;;;
586092;;;;;;;;
586094;;;;;;;;
586105;;;;;;;;
586107;;;;;;;;
586108;;;;;;;;
586109;;;;;;;;
586114;;;;;4200;50.4;HSJB - IRRF RETIDO EM N.F;
586122;;;;;;;;
586124;;;;;;;;
586129;;;;;;;;
586130;;;;;;;;
586131;;;;;;;;
586138;;;;;;;;
586145;;;;;;;;
586148;;;;;32558.86;1562.83;HSJB - IRRF RETIDO EM N.F;
586149;;;;;;;;
586150;;;;;110621.66;306.64;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
586153;;;;;;;;
586154;;;;;;;;
586155;;;;;;;;
586156;;;;;;;;
586159;;;;;13846.23;692.31;ISS - PMVR;
586159;;;;;13846.23;664.62;IRRF - PRESTADOR DE SERVIÇOS;
586166;;;;;;;;
586167;;;;;;;;
586168;;;;;;;;
586169;;;;;;;;
586170;;;;;;;;
586171;;;;;;;;
586174;;;;;;;;
586175;;;;;;;;
586177;;;;;;;;
586184;;;;;11476.73;137.72;HSJB - IRRF RETIDO EM N.F;
586190;;;;;6059.22;72.71;HSJB - IRRF RETIDO EM N.F;
586191;;;;;7490.22;89.9;HSJB - IRRF RETIDO EM N.F;
586192;;;;;6221.22;74.65;HSJB - IRRF RETIDO EM N.F;
586193;;;;;3431;41.16;HSJB - IRRF RETIDO EM N.F;
586194;;;;;3937;47.24;HSJB - IRRF RETIDO EM N.F;
586195;;;;;;;;
586196;;;;;4467;53.6;HSJB - IRRF RETIDO EM N.F;
586197;;;;;4494;53.92;HSJB - IRRF RETIDO EM N.F;
586199;;;;;;;;
586200;;;;;1320;15.84;HSJB - IRRF RETIDO EM N.F;
586201;;;;;7964;95.6;HSJB - IRRF RETIDO EM N.F;
586202;;;;;2800;33.6;HSJB - IRRF RETIDO EM N.F;
586203;;;;;17756.46;213.08;IRRF - GESTAO PLENA - SUS;
586203;;;;;17756.46;532.69;ISS - GESTAO PLENA;
586204;;;;;;;;
586205;;;;;;;;
586208;;;;;;;;
586210;;;;;;;;
586212;;;;;29.59;1.42;IRRF - SERVIÇOS PRESTADOS PMVR;
586213;;;;;;;;
586214;;;;;;;;
586215;;;;;22883.79;332.47;IRRF - GESTAO PLENA - SUS;
586215;;;;;22883.79;831.17;ISS - GESTAO PLENA;
586216;;;;;;;;
586217;;;;;;;;
586218;;;;;;;;
586219;;;;;;;;
586221;;;;;;;;
586222;;;;;;;;
586223;;;;;;;;
586224;;;;;6098;143.91;ISS - PMVR;
586225;;;;;;;;
586226;;;;;180;4.25;ISS - PMVR;
586228;;;;;27735.85;332.83;IRRF - GESTAO PLENA - SUS;
586228;;;;;27735.85;1386.79;ISS - GESTAO PLENA;
586229;;;;;500;11.05;ISS - PMVR;
586232;;;;;5897;117.94;ISS - PMVR;
586233;;;;;;;;
586235;;;;;;;;
586236;;;;;;;;
586237;;;;;;;;
586238;;;;;;;;
586240;;;;;4634;55.61;HSJB - IRRF RETIDO EM N.F;
586241;;;;;;;;
586249;;;;;;;;
586252;;;;;;;;
586254;;;;;;;;
586256;;;;;;;;
586257;;;;;;;;
586259;;;;;;;;
586262;;;;;;;;
586263;;;;;;;;
586265;;;;;;;;
586269;;;;;;;;
586279;;;;;;;;
586281;;;;;112;5.38;IRRF - PRESTADOR DE SERVIÇOS;
586282;;;;;3.45;0.17;IRRF - PMVR;
586283;;;;;679.96;32.64;IRRF - PRESTADOR DE SERVIÇOS;
586285;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
586286;;;;;679.96;32.64;IRRF - PRESTADOR DE SERVIÇOS;
586287;;;;;4634;55.61;HSJB - IRRF RETIDO EM N.F;
586288;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
586289;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
586292;;;;;;;;
586293;;;;;679.96;32.64;IRRF - PRESTADOR DE SERVIÇOS;
586294;;;;;2123.63;25.49;HSJB - IRRF RETIDO EM N.F;
586295;;;;;;;;
586296;;;;;868.15;10.42;HSJB - IRRF RETIDO EM N.F;
586300;;;;;;;;
586301;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
586302;;;;;1224.63;14.7;HSJB - IRRF RETIDO EM N.F;
586303;;;;;2922.63;35.08;HSJB - IRRF RETIDO EM N.F;
586304;;;;;;;;
586305;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
586306;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
586307;;;;;;;;
586310;;;;;2273.63;27.29;HSJB - IRRF RETIDO EM N.F;
586313;;;;;3279.11;39.36;HSJB - IRRF RETIDO EM N.F;
586315;;;;;;;;
586316;;;;;;;;
586317;;;;;1474.63;17.7;HSJB - IRRF RETIDO EM N.F;
586318;;;;;3721.63;44.67;HSJB - IRRF RETIDO EM N.F;
586320;;;;;;;;
586322;;;;;;;;
586326;;;;;;;;
586330;;;;;;;;
586331;;;;;;;;
586333;;;;;;;;
586335;;;;;;;;
586336;;;;;;;;
586342;;;;;;;;
586345;;;;;;;;
586346;;;;;;;;
586353;;;;;2716;32.59;HSJB - IRRF RETIDO EM N.F;
586358;;;;;;;;
586359;;;;;;;;
586364;;;;;880;10.56;HSJB - IRRF RETIDO EM N.F;
586368;;;;;;;;
586369;;;;;;;;
586370;;;;;;;;
586371;;;;;;;;
586372;;;;;;;;
586373;;;;;;;;
586374;;;;;29347.7;352.17;IRRF - GESTAO PLENA - SUS;
586374;;;;;29347.7;880.43;ISS - GESTAO PLENA;
586375;;;;;125.4;1.5;HSJB - IRRF RETIDO EM N.F;
586378;;;;;1401.24;16.81;HSJB - IRRF RETIDO EM N.F;
586379;;;;;;;;
586380;;;;;20218;688;ISS - GESTAO PLENA;
586384;;;;;;;;
586387;;;;;;;;
586388;;;;;;;;
586389;;;;;;;;
586392;;;;;15211;182.53;HSJB - IRRF RETIDO EM N.F;
586396;;;;;38900;826.9;ISS - PMVR;
586397;;;;;;;;
586398;;;;;;;;
586402;;;;;;;;
586406;;;;;;;;
586425;;;;;;;;
586429;;;;;8890;106.68;HSJB - IRRF RETIDO EM N.F;
586435;;;;;;;;
586441;;;;;7380;88.56;HSJB - IRRF RETIDO EM N.F;
586446;;;;;;;;
586451;;;;;;;;
586452;;;;;;;;
586454;;;;;;;;
586455;;;;;13900;554.61;ISS - GESTAO PLENA;
586456;;;;;13900;554.61;ISS - GESTAO PLENA;
586459;;;;;43000;516;HSJB - IRRF RETIDO EM N.F;
586460;;;;;;;;
586463;;;;;29167.57;350.01;IRRF - GESTAO PLENA - SUS;
586463;;;;;29167.57;875.03;ISS - GESTAO PLENA;
586466;;;;;;;;
586471;;;;;;;;
586473;;;;;;;;
586474;;;;;520;6.24;HSJB - IRRF RETIDO EM N.F;
586479;;;;;30228.85;362.74;IRRF - GESTAO PLENA - SUS;
586479;;;;;30228.85;906.87;ISS - GESTAO PLENA;
586480;;;;;32527.43;1626.37;ISS - SALARIO EDUCACAO;
586481;;;;;;;;
586482;;;;;14.88;0.18;IRRF - GESTAO PLENA - SUS;
586482;;;;;14.88;0.45;ISS - GESTAO PLENA;
586490;;;;;;;;
586499;;;;;;;;
586500;;;;;;;;
586509;;;;;2293;27.52;HSJB - IRRF RETIDO EM N.F;
586530;;;;;300;3.6;HSJB - IRRF RETIDO EM N.F;
586534;;;;;;;;
586538;;;;;;;;
586543;;;;;;;;
586544;;;;;;;;
586546;;;;;;;;
586551;;;;;;;;
586553;;;;;;;;
586556;;;;;;;;
586559;;;;;745.24;11.18;HSJB - IRRF RETIDO EM N.F;
586569;;;;;;;;
586571;;;;;;;;
586572;;;;;;;;
586573;;;;;;;;
586574;;;;;;;;
586576;;;;;;;;
586582;;;;;71470.17;683.09;IRRF - SERVIÇOS PRESTADOS PMVR;
586582;;;;;71470.17;1258.17;ISS;
586584;;;;;48.6;1.94;ISS - PMVR;
586586;;;;;15759.97;344.03;IRRF - SERVIÇOS PRESTADOS PMVR;
586591;;;;;;;;
586592;;;;;;;;
586595;;;;;;;;
586597;;;;;;;;
586598;;;;;;;;
586599;;;;;;;;
586600;;;;;;;;
586601;;;;;;;;
586602;;;;;;;;
586603;;;;;;;;
586605;;;;;;;;
586607;;;;;;;;
586608;;;;;;;;
586609;;;;;3899;78.37;ISS;
586610;;;;;;;;
586611;;;;;;;;
586612;;;;;;;;
586613;;;;;;;;
586614;;;;;;;;
586615;;;;;;;;
586616;;;;;;;;
586617;;;;;;;;
586618;;;;;;;;
586619;;;;;;;;
586620;;;;;;;;
586621;;;;;;;;
586622;;;;;;;;
586623;;;;;;;;
586624;;;;;;;;
586625;;;;;27758.52;1332.41;IRRF - GESTAO PLENA - SUS;
586626;;;;;;;;
586627;;;;;;;;
586628;;;;;;;;
586629;;;;;;;;
586631;;;;;13857;600.01;ISS - GESTAO PLENA;
586636;;;;;;;;
586637;;;;;5874.12;70.49;IRRF - GESTAO PLENA - SUS;
586639;;;;;126991.53;6095.59;IRRF - GESTAO PLENA - SUS;
586654;;;;;;;;
586657;;;;;;;;
586658;;;;;;;;
586659;;;;;23695.33;327.6;IR/PIS/COFINS/CSLL RETIDO N.F;
586660;;;;;;;;
586661;;;;;;;;
586662;;;;;;;;
586663;;;;;;;;
586664;;;;;;;;
586665;;;;;;;;
586666;;;;;;;;
586667;;;;;;;;
586668;;;;;;;;
586669;;;;;;;;
586670;;;;;3500;52.5;IRRF - GESTAO PLENA - SUS;
586670;;;;;3500;175;ISS - GESTAO PLENA;
586673;;;;;;;;
586674;;;;;6008.75;6008.75;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586676;;;;;;;;
586677;;;;;150062.6;4682.14;ISS - GOV ESTADO  F 193;
586677;;;;;150062.6;1872.86;IRRF - GOV ESTADO - F 193;
586678;;;;;;;;
586680;;;;;6516;78.19;HSJB - IRRF RETIDO EM N.F;
586681;;;;;;;;
586683;;;;;8451;101.41;IR/PIS/COFINS/CSLL RETIDO N.F;
586684;;;;;2734.98;54.89;ISS - PMVR;
586686;;;;;;;;
586687;;;;;9076;108.91;IR/PIS/COFINS/CSLL RETIDO N.F;
586688;;;;;;;;
586689;;;;;;;;
586692;;;;;;;;
586694;;;;;;;;
586695;;;;;;;;
586697;;;;;;;;
586698;;;;;;;;
586701;;;;;;;;
586703;;;;;;;;
586705;;;;;;;;
586707;;;;;;;;
586708;;;;;;;;
586711;;;;;1653;25.13;IRRF - GESTAO PLENA - SUS;
586711;;;;;1653;104.69;ISS - GESTAO PLENA;
586712;;;;;2036.19;97.74;IRRF - PRESTADOR DE SERVIÇOS;
586713;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
586715;;;;;400.76;4.81;HSJB - IRRF RETIDO EM N.F;
586716;;;;;390;4.68;HSJB - IRRF RETIDO EM N.F;
586717;;;;;;;;
586718;;;;;;;;
586720;;;;;229.76;2.76;HSJB - IRRF RETIDO EM N.F;
586721;;;;;;;;
586724;;;;;155.05;1.86;HSJB - IRRF RETIDO EM N.F;
586725;;;;;9500;1561.17;IRRF - TRABALHO PRINCIPAL PF PMVR;
586726;;;;;;;;
586727;;;;;;;;
586728;;;;;7600;91.2;IRRF - GESTAO PLENA - SUS;
586728;;;;;7600;380;ISS - GESTAO PLENA;
586729;;;;;;;;
586730;;;;;;;;
586731;;;;;;;;
586732;;;;;;;;
586733;;;;;13100.9;157.21;HSJB - IRRF RETIDO EM N.F;
586734;;;;;;;;
586736;;;;;;;;
586737;;;;;2750.94;110.04;ISS - PMVR;
586737;;;;;2750.94;132.05;IRRF - PRESTADOR DE SERVIÇOS;
586739;;;;;1473.08;17.67;HSJB - IRRF RETIDO EM N.F;
586740;;;;;;;;
586741;;;;;;;;
586742;;;;;;;;
586743;;;;;;;;
586744;;;;;510;25.5;ISS - PMVR;
586745;;;;;477.36;5.72;HSJB - IRRF RETIDO EM N.F;
586746;;;;;701.1;8.41;HSJB - IRRF RETIDO EM N.F;
586748;;;;;;;;
586749;;;;;;;;
586750;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
586753;;;;;1918.49;23.02;HSJB - IRRF RETIDO EM N.F;
586754;;;;;294.85;3.54;HSJB - IRRF RETIDO EM N.F;
586756;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
586757;;;;;;;;
586758;;;;;1370.39;16.44;HSJB - IRRF RETIDO EM N.F;
586759;;;;;;;;
586763;;;;;459.27;5.52;HSJB - IRRF RETIDO EM N.F;
586764;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
586765;;;;;3377.6;40.52;HSJB - IRRF RETIDO EM N.F;
586766;;;;;1400;16.8;HSJB - IRRF RETIDO EM N.F;
586767;;;;;344.35;4.13;HSJB - IRRF RETIDO EM N.F;
586768;;;;;102524.87;5126.24;ISS - PMVR;
586768;;;;;102524.87;11277.64;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586769;;;;;995.43;11.95;HSJB - IRRF RETIDO EM N.F;
586770;;;;;1688.8;20.28;HSJB - IRRF RETIDO EM N.F;
586772;;;;;634082.5;27984.24;ISS - PMVR;
586772;;;;;634082.5;87728.12;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586772;;;;;634082.5;302.6;PENSÃO ALIMENTICIA;
586776;;;;;;;;
586777;;;;;10147.61;829.99;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586781;;;;;3500;52.5;IRRF - GESTAO PLENA - SUS;
586781;;;;;3500;70;ISS - GESTAO PLENA;
586798;;;;;;;;
586800;;;;;;;;
586804;;;;;21723;260.68;HSJB - IRRF RETIDO EM N.F;
586806;;;;;;;;
586809;;;;;;;;
586810;;;;;;;;
586811;;;;;;;;
586814;;;;;;;;
586815;;;;;;;;
586816;;;;;;;;
586818;;;;;;;;
586821;;;;;;;;
586822;;;;;;;;
586823;;;;;;;;
586824;;;;;;;;
586825;;;;;;;;
586826;;;;;6518.92;312.9;IR/PIS/COFINS/CSLL RETIDO N.F;
586827;;;;;;;;
586828;;;;;;;;
586829;;;;;;;;
586832;;;;;;;;
586833;;;;;;;;
586835;;;;;39262.36;39262.36;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586836;;;;;300000;300000;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586841;;;;;82327.83;82327.83;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586844;;;;;1261573.5;1261573.5;IRRF - PMVR;
586845;;;;;;;;
586849;;;;;1628.79;19.53;HSJB - IRRF RETIDO EM N.F;
586852;;;;;;;;
586855;;;;;459.52;5.52;HSJB - IRRF RETIDO EM N.F;
586857;;;;;;;;
586859;;;;;229.76;2.76;HSJB - IRRF RETIDO EM N.F;
586862;;;;;;;;
586863;;;;;2800;33.6;HSJB - IRRF RETIDO EM N.F;
586869;;;;;;;;
586873;;;;;;;;
586876;;;;;250000;250000;INSTITUTO NACIONAL DO SEGURO SOCIAL;
586878;;;;;3900;78.39;ISS - PMVR;
586879;;;;;27302.39;1429.22;ISS - FME;
586879;;;;;27302.39;686.02;IRRF - FME;
586883;;;;;;;;
586887;;;;;;;;
586888;;;;;;;;
586890;;;;;28354.81;1417.74;ISS - FME FUNDEB;
586890;;;;;28354.81;680.51;IRRF - FME FUNDEB;
586895;;;;;;;;
586896;;;;;3657.88;43.89;HSJB - IRRF RETIDO EM N.F;
586897;;;;;14685.86;605.86;ISS - GESTAO PLENA;
586898;;;;;1370.39;16.44;HSJB - IRRF RETIDO EM N.F;
586906;;;;;;;;
586910;;;;;80;1.61;ISS - PMVR;
586921;;;;;;;;
586933;;;;;;;;
586934;;;;;;;;
586935;;;;;;;;
586936;;;;;;;;
586939;;;;;113850.47;5692.52;ISS - PMVR;
586940;;;;;4734.84;165.72;ISS - PMVR;
586940;;;;;4734.84;104.17;INSS PRESTADORES DE SERVIÇO PJ;
586941;;;;;;;;
586942;;;;;;;;
586943;;;;;;;;
586944;;;;;;;;
586945;;;;;;;;
586946;;;;;;;;
586947;;;;;;;;
586948;;;;;;;;
586949;;;;;;;;
586950;;;;;;;;
586951;;;;;;;;
586952;;;;;;;;
586953;;;;;;;;
586954;;;;;;;;
586957;;;;;;;;
586959;;;;;;;;
586960;;;;;;;;
586961;;;;;;;;
586962;;;;;;;;
586963;;;;;;;;
586964;;;;;;;;
586966;;;;;8427.08;404.5;IRRF - SERVIÇOS PRESTADOS PMVR;
586968;;;;;2568;6.16;IRRF - SERVIÇOS PRESTADOS PMVR;
586981;;;;;470;23.5;RETENCAO RELATIVA AO ISS  ROYALTES PETRO;
586987;;;;;846;42.3;RETENCAO RELATIVA AO ISS  ROYALTES PETRO;
586990;;;;;850;42.5;RETENCAO RELATIVA AO ISS  ROYALTES PETRO;
586992;;;;;;;;
586993;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
586994;;;;;294.85;3.54;HSJB - IRRF RETIDO EM N.F;
586995;;;;;1020;51;RETENCAO RELATIVA AO ISS  ROYALTES PETRO;
586996;;;;;;;;
586997;;;;;;;;
586998;;;;;539.87;6.48;HSJB - IRRF RETIDO EM N.F;
586999;;;;;;;;
587001;;;;;185.5;2.23;HSJB - IRRF RETIDO EM N.F;
587002;;;;;927.88;44.53;IRRF - SERVIÇOS PRESTADOS PMVR;
587005;;;;;5622.5;67.47;HSJB - IRRF RETIDO EM N.F;
587006;;;;;3733.62;44.8;HSJB - IRRF RETIDO EM N.F;
587012;;;;;;;;
587014;;;;;;;;
587017;;;;;;;;
587020;;;;;;;;
587026;;;;;12300;590.4;IRRF - PMVR - PJ;
587027;;;;;2380;28.55;HSJB - IRRF RETIDO EM N.F;
587028;;;;;2300;27.6;HSJB - IRRF RETIDO EM N.F;
587029;;;;;1180;14.16;HSJB - IRRF RETIDO EM N.F;
587030;;;;;2380;28.56;HSJB - IRRF RETIDO EM N.F;
587033;;;;;;;;
587034;;;;;;;;
587035;;;;;;;;
587036;;;;;;;;
587037;;;;;;;;
587038;;;;;90;4.5;ISS;
587040;;;;;;;;
587043;;;;;;;;
587049;;;;;;;;
587053;;;;;1487.7;35.54;IRRF - GESTAO PLENA - SUS;
587053;;;;;1487.7;118.46;ISS - GESTAO PLENA;
587054;;;;;;;;
587055;;;;;;;;
587056;;;;;;;;
587058;;;;;;;;
587059;;;;;547853.3;6574.24;HSJB - IRRF RETIDO EM N.F;
587061;;;;;;;;
587064;;;;;;;;
587066;;;;;;;;
587067;;;;;;;;
587082;;;;;11547.44;173.21;HSJB - IRRF RETIDO EM N.F;
587086;;;;;;;;
587087;;;;;;;;
587088;;;;;;;;
587090;;;;;;;;
587091;;;;;;;;
587092;;;;;;;;
587094;;;;;1255338.32;275954.34;IRRF - TRABALHO PRINCIPAL PF PMVR;
587094;;;;;1255338.32;85209.46;INSS - PESSOAL PROPRIO;
587096;;;;;32584.82;3005.54;HSJB - IRRF RETIDO EM N.F;
587097;;;;;;;;
587100;;;;;;;;
587102;;;;;;;;
587104;;;;;25800;309.6;HSJB - IRRF RETIDO EM N.F;
587106;;;;;;;;
587108;;;;;;;;
587109;;;;;;;;
587110;;;;;;;;
587111;;;;;;;;
587112;;;;;;;;
587113;;;;;;;;
587114;;;;;482.97;7.24;IRRF - GESTAO PLENA - SUS;
587114;;;;;482.97;24.15;ISS - GESTAO PLENA;
587115;;;;;;;;
587117;;;;;8890;106.68;HSJB - IRRF RETIDO EM N.F;
587119;;;;;;;;
587121;;;;;55054.13;1030.96;IRRF - GESTAO PLENA - SUS;
587121;;;;;55054.13;3436.53;ISS - GESTAO PLENA;
587122;;;;;50573.28;606.88;IRRF - GESTAO PLENA - SUS;
587122;;;;;50573.28;1011.47;ISS - GESTAO PLENA;
587123;;;;;;;;
587124;;;;;;;;
587125;;;;;4950;59.4;IRRF - GESTAO PLENA - SUS;
587125;;;;;4950;247.5;ISS - GESTAO PLENA;
587126;;;;;;;;
587127;;;;;;;;
587129;;;;;254650;12324.4;ISS - GOV ESTADO  F 193;
587129;;;;;254650;3697.32;IRRF - GOV ESTADO - F 193;
587131;;;;;;;;
587132;;;;;10538;232.37;IRRF - GESTAO PLENA - SUS;
587132;;;;;10538;968.2;ISS - GESTAO PLENA;
587134;;;;;;;;
587135;;;;;13870;665.76;IRRF - PMVR;
587138;;;;;;;;
587142;;;;;8920;107.04;HSJB - IRRF RETIDO EM N.F;
587143;;;;;762;9.14;HSJB - IRRF RETIDO EM N.F;
587148;;;;;89900;1078.8;HSJB - IRRF RETIDO EM N.F;
587152;;;;;;;;
587153;;;;;28000;982.16;RETENC. ISS EM LIQUIDAÇÃO;
587155;;;;;120.8;1.45;HSJB - IRRF RETIDO EM N.F;
587157;;;;;;;;
587159;;;;;28770;1009.16;RETENC. ISS EM LIQUIDAÇÃO;
587162;;;;;2120;101.76;IRRF - PJ PRESTADOR DE SERVIÇOS;
587164;;;;;;;;
587167;;;;;19190;230.28;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
587168;;;;;;;;
587169;;;;;;;;
587170;;;;;;;;
587171;;;;;8360;100.32;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
587173;;;;;;;;
587174;;;;;;;;
587175;;;;;;;;
587176;;;;;;;;
587180;;;;;;;;
587181;;;;;4408.22;211.59;HSJB - IRRF RETIDO EM N.F;
587182;;;;;;;;
587183;;;;;46518.84;2325.94;RETENC. ISS EM LIQUIDAÇÃO;
587183;;;;;46518.84;2232.9;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
587184;;;;;;;;
587186;;;;;;;;
587189;;;;;;;;
587191;;;;;;;;
587193;;;;;10000;120;HSJB - IRRF RETIDO EM N.F;
587198;;;;;;;;
587200;;;;;;;;
587201;;;;;23828;432.39;IRRF - GESTAO PLENA - SUS;
587201;;;;;23828;576.52;ISS - GESTAO PLENA;
587202;;;;;;;;
587203;;;;;660;7.92;HSJB - IRRF RETIDO EM N.F;
587217;;;;;;;;
587218;;;;;;;;
587231;;;;;;;;
587234;;;;;;;;
587236;;;;;24750;297;HSJB - IRRF RETIDO EM N.F;
587241;;;;;;;;
587242;;;;;;;;
587243;;;;;6976;83.72;HSJB - IRRF RETIDO EM N.F;
587244;;;;;42888;728.08;IRRF - GESTAO PLENA - SUS;
587244;;;;;42888;2426.95;ISS - GESTAO PLENA;
587245;;;;;8050;120.75;IRRF - GESTAO PLENA - SUS;
587245;;;;;8050;161;ISS - GESTAO PLENA;
587246;;;;;7320.19;87.84;HSJB - IRRF RETIDO EM N.F;
587248;;;;;5897.22;70.77;HSJB - IRRF RETIDO EM N.F;
587250;;;;;4106;49.28;HSJB - IRRF RETIDO EM N.F;
587251;;;;;1400;16.8;HSJB - IRRF RETIDO EM N.F;
587252;;;;;;;;
587253;;;;;;;;
587254;;;;;900;10.8;HSJB - IRRF RETIDO EM N.F;
587255;;;;;;;;
587256;;;;;;;;
587257;;;;;;;;
587258;;;;;;;;
587259;;;;;;;;
587260;;;;;;;;
587261;;;;;;;;
587262;;;;;;;;
587263;;;;;;;;
587264;;;;;;;;
587265;;;;;;;;
587266;;;;;;;;
587267;;;;;;;;
587268;;;;;4669;56.03;HSJB - IRRF RETIDO EM N.F;
587269;;;;;;;;
587270;;;;;;;;
587271;;;;;;;;
587273;;;;;;;;
587276;;;;;;;;
587277;;;;;;;;
587278;;;;;9425.23;178.48;IRRF - GESTAO PLENA - SUS;
587278;;;;;9425.23;743.64;ISS - GESTAO PLENA;
587282;;;;;498;7.47;IRRF - GESTAO PLENA - SUS;
587282;;;;;498;24.9;ISS - GESTAO PLENA;
587285;;;;;37243.8;1453.62;ISS - GESTAO PLENA;
587290;;;;;;;;
587293;;;;;;;;
587294;;;;;7750;348.82;ISS;
587295;;;;;;;;
587296;;;;;;;;
587297;;;;;;;;
587306;;;;;;;;
587317;;;;;;;;
